TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,HEADING
1066.771,000-0000-0141,OTHERS,3.7814903259277344,-8.686319351196289,HMC,-0.0
1066.771,000-0000-0105,OTHERS,-33.768455505371094,-23.375865936279297,HMC,-1.128122091293335
1066.771,000-0000-0042,OTHERS,-7.54325008392334,35.30073165893555,HMC,-0.0
1066.771,000-0000-0058,OTHERS,-28.16323471069336,-23.276735305786133,HMC,-0.0
1066.771,000-0000-0054,OTHERS,-3.2181968688964844,-5.103137969970703,HMC,-1.4650187492370605
1066.771,000-0000-0132,OTHERS,3.5,-38.29999923706055,HMC,4.989999771118164
1066.771,000-0000-0053,OTHERS,3.519235372543335,-15.035921096801758,HMC,1.4073777198791504
1066.771,000-0000-0126,OTHERS,3.506680965423584,-23.76662826538086,HMC,-0.0
1066.771,000-0000-0138,OTHERS,-3.3499999046325684,-32.099998474121094,HMC,1.0
1066.771,000-0000-0158,OTHERS,-7.361804485321045,-5.611196041107178,HMC,9.134077072143555
1066.771,000-0000-0144,OTHERS,3.0909364223480225,-31.01114273071289,HMC,3.067139148712158
1066.771,000-0000-0030,OTHERS,32.76738739013672,-25.380306243896484,HMC,22.639102935791016
1066.771,000-0000-0157,OTHERS,32.845149993896484,2.5897650718688965,HMC,-0.0
1066.771,000-0000-0139,OTHERS,-35.61449432373047,-15.981578826904297,HMC,-0.0
1066.771,000-0000-0106,OTHERS,13.614555358886719,-21.468467712402344,HMC,3.053095579147339
1066.771,000-0000-0114,OTHERS,24.965606689453125,16.13178062438965,HMC,-0.0
1066.771,000-0000-0035,OTHERS,-3.2639963626861572,-15.440195083618164,HMC,-2.038649559020996
1066.771,000-0000-0055,OTHERS,33.36336135864258,8.243391036987305,HMC,-32.47785949707031
1066.771,000-0000-0029,OTHERS,-21.597137451171875,-17.401470184326172,HMC,-33.61735153198242
1066.771,000-0000-0043,OTHERS,-5.745475769042969,-36.78982162475586,HMC,-13.002012252807617
1066.771,000-0000-0052,OTHERS,-20.202346801757812,-8.638530731201172,HMC,-36.849082946777344
1066.771,000-0000-0086,OTHERS,-15.6755952835083,17.281696319580078,HMC,-1.4055140018463135
1066.771,000-0000-0108,OTHERS,-7.004123687744141,9.172005653381348,HMC,2.4565675258636475
1066.771,000-0000-0110,OTHERS,-10.189038276672363,-1.467024564743042,HMC,2.6232521533966064
1066.771,000-0000-0134,OTHERS,3.2980871200561523,5.7181501388549805,HMC,-3.566164255142212
1066.771,000-0000-0006,OTHERS,-6.710046768188477,-16.567157745361328,HMC,-4.2876787185668945
1066.771,000-0000-0098,OTHERS,-7.60476541519165,24.037303924560547,HMC,-13.48864459991455
1066.771,000-0000-0024,OTHERS,-35.033260345458984,-9.783241271972656,HMC,2.631298542022705
1066.771,000-0000-0022,OTHERS,26.037242889404297,-2.7870826721191406,HMC,-0.0
1066.771,000-0000-0128,OTHERS,25.853755950927734,24.430023193359375,HMC,-0.0
1066.771,000-0000-0016,OTHERS,30.555511474609375,-2.4540457725524902,HMC,-4.63370943069458
1066.771,000-0000-0008,OTHERS,12.082669258117676,-30.70534896850586,HMC,-4.190971851348877
1066.771,000-0000-0034,OTHERS,-17.925762176513672,0.7490253448486328,HMC,-0.0
1066.771,000-0000-0142,OTHERS,16.15399169921875,-29.456161499023438,HMC,-0.0
1066.771,000-0000-0021,OTHERS,-30.905132293701172,-18.62017250061035,HMC,7.281935691833496
1066.771,000-0000-0009,OTHERS,-3.6500000953674316,-40.79999923706055,HMC,-0.9900000095367432
1066.771,000-0000-0012,OTHERS,-34.06987762451172,-12.009024620056152,HMC,-0.0
1066.771,000-0000-0103,OTHERS,34.53162384033203,13.93600082397461,HMC,-0.0
1066.771,000-0000-0081,OTHERS,-10.721220970153809,11.889399528503418,HMC,-4.528299808502197
1066.771,000-0000-0063,OTHERS,32.65458679199219,14.282386779785156,HMC,-0.0
1066.771,000-0000-0067,OTHERS,30.718629837036133,-22.096464157104492,HMC,34.367000579833984
1066.771,000-0000-0074,OTHERS,-10.991336822509766,-21.25992774963379,HMC,0.7276676893234253
1066.771,000-0000-0131,OTHERS,37.70184326171875,-2.2769575119018555,HMC,0.7944798469543457
1066.771,000-0000-0291,OTHERS,26.09674072265625,-28.40292739868164,HMC,-1.7329829931259155
1066.771,000-0000-0376,OTHERS,33.252052307128906,-18.403560638427734,HMC,-5.072450637817383
1066.771,000-0000-0395,OTHERS,27.16809844970703,-80.6575927734375,HMC,-0.0
1066.872,000-0000-0000,AV,329149.8505503872,4152259.3995621223,HMC,294.3599853515625
1066.872,000-0000-0097,OTHERS,-0.19134056568145752,7.959019660949707,HMC,-0.0
1066.872,000-0000-0038,OTHERS,-3.6031861305236816,11.520313262939453,HMC,2.5544588565826416
1066.872,000-0000-0127,OTHERS,-0.08699487149715424,-13.270998001098633,HMC,-0.0
1066.872,000-0000-0056,OTHERS,-3.9387547969818115,24.061349868774414,HMC,1.0660004615783691
1066.872,000-0000-0045,OTHERS,3.105937957763672,-1.7320656776428223,HMC,-2.7606382369995117
1066.872,000-0000-0141,OTHERS,3.778888702392578,-9.039592742919922,HMC,-0.0
1066.872,000-0000-0105,OTHERS,-33.42512512207031,-23.749059677124023,HMC,-6.810298442840576
1066.872,000-0000-0042,OTHERS,-7.429751396179199,35.443138122558594,HMC,-0.0
1066.872,000-0000-0058,OTHERS,-28.113006591796875,-23.44010353088379,HMC,-0.0
1066.872,000-0000-0054,OTHERS,-3.2602109909057617,-4.942159652709961,HMC,-0.0
1066.872,000-0000-0132,OTHERS,3.5,-38.70000076293945,HMC,4.989999771118164
1066.872,000-0000-0053,OTHERS,3.684169054031372,-15.443628311157227,HMC,-1.910591959953308
1066.872,000-0000-0126,OTHERS,3.5190792083740234,-23.732210159301758,HMC,-2.9444737434387207
1066.872,000-0000-0138,OTHERS,-3.549999952316284,-32.150001525878906,HMC,0.25
1066.872,000-0000-0158,OTHERS,-6.998317718505859,-5.504879474639893,HMC,5.107011318206787
1066.872,000-0000-0144,OTHERS,3.4645462036132812,-31.482547760009766,HMC,1.1638678312301636
1066.872,000-0000-0030,OTHERS,32.934139251708984,-25.648374557495117,HMC,10.605960845947266
1066.872,000-0000-0157,OTHERS,32.816131591796875,2.219423294067383,HMC,-0.0
1066.872,000-0000-0139,OTHERS,-34.73834228515625,-16.64614486694336,HMC,-40.277095794677734
1066.872,000-0000-0106,OTHERS,13.459321022033691,-22.88998031616211,HMC,4.097168922424316
1066.872,000-0000-0035,OTHERS,-3.2674436569213867,-15.369013786315918,HMC,-1.0024601221084595
1066.872,000-0000-0055,OTHERS,33.3022346496582,8.01074504852295,HMC,-43.86347198486328
1066.872,000-0000-0029,OTHERS,-21.73741912841797,-17.439422607421875,HMC,-21.497486114501953
1066.872,000-0000-0043,OTHERS,-5.881176948547363,-36.615203857421875,HMC,-14.465457916259766
1066.872,000-0000-0052,OTHERS,-22.116458892822266,-10.742151260375977,HMC,53.17755126953125
1066.872,000-0000-0086,OTHERS,-15.671775817871094,17.405147552490234,HMC,-2.4659571647644043
1066.872,000-0000-0108,OTHERS,-6.985186576843262,9.347784042358398,HMC,4.383153915405273
1066.872,000-0000-0110,OTHERS,-10.062467575073242,-2.257772445678711,HMC,1.9613910913467407
1066.872,000-0000-0134,OTHERS,3.2817578315734863,5.357921600341797,HMC,-2.742879629135132
1066.872,000-0000-0006,OTHERS,-6.942937850952148,-16.2857608795166,HMC,-0.0
1066.872,000-0000-0098,OTHERS,-7.735885143280029,24.182222366333008,HMC,-5.0253777503967285
1066.872,000-0000-0024,OTHERS,-33.790958404541016,-9.710548400878906,HMC,-77.30950927734375
1066.872,000-0000-0022,OTHERS,26.02336883544922,-3.069819927215576,HMC,-0.0
1066.872,000-0000-0016,OTHERS,30.561962127685547,-2.849567413330078,HMC,-0.0
1066.872,000-0000-0008,OTHERS,11.683699607849121,-31.968177795410156,HMC,-1.6012873649597168
1066.872,000-0000-0034,OTHERS,-17.985679626464844,5.456203460693359,HMC,-0.0
1066.872,000-0000-0142,OTHERS,14.937417030334473,-29.782155990600586,HMC,28.59368133544922
1066.872,000-0000-0021,OTHERS,-30.784746170043945,-18.46469497680664,HMC,-0.0
1066.872,000-0000-0050,OTHERS,32.811981201171875,-2.937407970428467,HMC,-0.0
1066.872,000-0000-0009,OTHERS,-3.3228564262390137,-49.05275344848633,HMC,-0.0
1066.872,000-0000-0012,OTHERS,-33.96540832519531,-12.551911354064941,HMC,-4.483036518096924
1066.872,000-0000-0103,OTHERS,34.53089141845703,13.604009628295898,HMC,-0.0
1066.872,000-0000-0081,OTHERS,-10.810583114624023,12.196633338928223,HMC,-2.60149884223938
1066.872,000-0000-0063,OTHERS,32.63653564453125,13.89802360534668,HMC,-0.0
1066.872,000-0000-0067,OTHERS,30.673431396484375,-24.12169647216797,HMC,12.892516136169434
1066.872,000-0000-0074,OTHERS,-11.578367233276367,-16.81964874267578,HMC,-34.64381790161133
1066.872,000-0000-0131,OTHERS,37.361602783203125,-2.6279187202453613,HMC,3.658828020095825
1066.872,000-0000-0291,OTHERS,26.13364601135254,-28.723255157470703,HMC,-4.246766090393066
1066.872,000-0000-0376,OTHERS,33.41057586669922,-18.712392807006836,HMC,-23.183210372924805
1066.872,000-0000-0395,OTHERS,26.265329360961914,-80.81057739257812,HMC,7.833010196685791
1066.976,000-0000-0000,AV,329150.04611122847,4152258.9171085036,HMC,294.04998779296875
1066.976,000-0000-0097,OTHERS,-0.1813403218984604,8.13364315032959,HMC,-1.371604561805725
1066.976,000-0000-0038,OTHERS,-3.6076130867004395,11.666912078857422,HMC,2.515242338180542
1066.976,000-0000-0127,OTHERS,0.20089960098266602,-13.113580703735352,HMC,-14.62386703491211
1066.976,000-0000-0056,OTHERS,-3.8762049674987793,24.146625518798828,HMC,-0.0
1066.976,000-0000-0045,OTHERS,3.1508560180664062,-2.047452926635742,HMC,-4.055931091308594
1066.976,000-0000-0141,OTHERS,3.690140962600708,-9.498647689819336,HMC,-0.0
1066.976,000-0000-0105,OTHERS,-33.840553283691406,-23.90119171142578,HMC,-0.0
1066.976,000-0000-0042,OTHERS,-7.577418327331543,35.58214569091797,HMC,4.166722297668457
1066.976,000-0000-0058,OTHERS,-27.98514175415039,-23.916522979736328,HMC,-0.0
1066.976,000-0000-0054,OTHERS,-3.274606227874756,-4.774280548095703,HMC,-0.0
1066.976,000-0000-0132,OTHERS,3.700000047683716,-39.04999923706055,HMC,4.989999771118164
1066.976,000-0000-0053,OTHERS,3.661850929260254,-15.705177307128906,HMC,0.632239580154419
1066.976,000-0000-0126,OTHERS,3.0857765674591064,-24.667694091796875,HMC,5.842947483062744
1066.976,000-0000-0138,OTHERS,-3.799999952316284,-32.099998474121094,HMC,-0.6800000071525574
1066.976,000-0000-0158,OTHERS,-6.738877773284912,-5.321218490600586,HMC,-0.0
1066.976,000-0000-0144,OTHERS,3.1924657821655273,-31.82961654663086,HMC,4.2068705558776855
1066.976,000-0000-0030,OTHERS,32.57567596435547,-26.293516159057617,HMC,28.456340789794922
1066.976,000-0000-0157,OTHERS,32.81635665893555,1.581258773803711,HMC,-0.0
1066.976,000-0000-0139,OTHERS,-35.91462326049805,-17.011667251586914,HMC,19.092529296875
1066.976,000-0000-0106,OTHERS,13.718253135681152,-24.127864837646484,HMC,1.0449756383895874
1066.976,000-0000-0035,OTHERS,-3.3575830459594727,-15.443764686584473,HMC,1.3319141864776611
1066.976,000-0000-0055,OTHERS,33.29585266113281,7.144625186920166,HMC,-21.31423568725586
1066.976,000-0000-0043,OTHERS,-5.762988567352295,-36.329742431640625,HMC,-9.42902946472168
1066.976,000-0000-0052,OTHERS,-22.30067253112793,-10.98969841003418,HMC,48.01469802856445
1066.976,000-0000-0086,OTHERS,-15.624761581420898,17.50130844116211,HMC,-4.934645652770996
1066.976,000-0000-0108,OTHERS,-7.016754150390625,9.551190376281738,HMC,-0.0
1066.976,000-0000-0134,OTHERS,3.235762596130371,5.008411407470703,HMC,-1.3439068794250488
1066.976,000-0000-0006,OTHERS,-6.8863348960876465,-16.103010177612305,HMC,-1.3792238235473633
1066.976,000-0000-0098,OTHERS,-7.819284439086914,24.40787124633789,HMC,5.147619724273682
1066.976,000-0000-0024,OTHERS,-35.022377014160156,-11.005058288574219,HMC,2.8387911319732666
1066.976,000-0000-0022,OTHERS,26.004438400268555,-3.244685173034668,HMC,-0.0
1066.976,000-0000-0016,OTHERS,30.643394470214844,-3.226351261138916,HMC,-2.7073633670806885
1066.976,000-0000-0008,OTHERS,11.877274513244629,-33.619049072265625,HMC,-1.9185951948165894
1066.976,000-0000-0034,OTHERS,-17.982467651367188,4.106134414672852,HMC,-0.0
1066.976,000-0000-0142,OTHERS,15.624706268310547,-32.539520263671875,HMC,2.1775922775268555
1066.976,000-0000-0021,OTHERS,-30.884675979614258,-18.77802276611328,HMC,1.448112964630127
1066.976,000-0000-0050,OTHERS,32.80713653564453,-3.3786685466766357,HMC,-0.0
1066.976,000-0000-0009,OTHERS,-3.3209710121154785,-48.208980560302734,HMC,8.618866920471191
1066.976,000-0000-0012,OTHERS,-34.112205505371094,-12.954862594604492,HMC,-0.0
1066.976,000-0000-0103,OTHERS,34.53898620605469,13.017582893371582,HMC,-0.0
1066.976,000-0000-0081,OTHERS,-10.840923309326172,12.397932052612305,HMC,-1.071886658668518
1066.976,000-0000-0063,OTHERS,32.936256408691406,13.135774612426758,HMC,-0.0
1066.976,000-0000-0067,OTHERS,31.006288528442383,-22.09757423400879,HMC,39.23674392700195
1066.976,000-0000-0074,OTHERS,-12.308602333068848,-16.95563507080078,HMC,34.49274826049805
1066.976,000-0000-0131,OTHERS,37.29156494140625,-3.0516483783721924,HMC,5.113258361816406
1066.976,000-0000-0051,OTHERS,32.473731994628906,10.278912544250488,HMC,-0.8866390585899353
1066.976,000-0000-0059,OTHERS,34.71766662597656,9.078634262084961,HMC,-0.0
1066.976,000-0000-0291,OTHERS,26.314720153808594,-28.785165786743164,HMC,-0.0
1066.976,000-0000-0376,OTHERS,32.9437141418457,-19.3945369720459,HMC,-0.0
1067.071,000-0000-0000,AV,329150.25895133987,4152258.4291196126,HMC,293.8399963378906
1067.071,000-0000-0097,OTHERS,-0.1813403218984604,8.13364315032959,HMC,-1.371604561805725
1067.071,000-0000-0038,OTHERS,-3.6076130867004395,11.666912078857422,HMC,2.515242338180542
1067.071,000-0000-0127,OTHERS,0.20089960098266602,-13.113580703735352,HMC,-14.62386703491211
1067.071,000-0000-0056,OTHERS,-3.8762049674987793,24.146625518798828,HMC,-0.0
1067.071,000-0000-0045,OTHERS,3.1508560180664062,-2.047452926635742,HMC,-4.055931091308594
1067.071,000-0000-0141,OTHERS,3.690140962600708,-9.498647689819336,HMC,-0.0
1067.071,000-0000-0105,OTHERS,-33.840553283691406,-23.90119171142578,HMC,-0.0
1067.071,000-0000-0042,OTHERS,-7.577418327331543,35.58214569091797,HMC,4.166722297668457
1067.071,000-0000-0058,OTHERS,-27.98514175415039,-23.916522979736328,HMC,-0.0
1067.071,000-0000-0054,OTHERS,-3.274606227874756,-4.774280548095703,HMC,-0.0
1067.071,000-0000-0132,OTHERS,3.700000047683716,-39.45000076293945,HMC,4.989999771118164
1067.071,000-0000-0053,OTHERS,3.661850929260254,-15.705177307128906,HMC,0.632239580154419
1067.071,000-0000-0126,OTHERS,3.0857765674591064,-24.667694091796875,HMC,5.842947483062744
1067.071,000-0000-0138,OTHERS,-4.050000190734863,-32.099998474121094,HMC,-1.6699999570846558
1067.071,000-0000-0158,OTHERS,-6.738877773284912,-5.321218490600586,HMC,-0.0
1067.071,000-0000-0030,OTHERS,32.57567596435547,-26.293516159057617,HMC,28.456340789794922
1067.071,000-0000-0157,OTHERS,32.81635665893555,1.581258773803711,HMC,-0.0
1067.071,000-0000-0139,OTHERS,-35.91462326049805,-17.011667251586914,HMC,19.092529296875
1067.071,000-0000-0106,OTHERS,13.718253135681152,-24.127864837646484,HMC,1.0449756383895874
1067.071,000-0000-0035,OTHERS,-3.3575830459594727,-15.443764686584473,HMC,1.3319141864776611
1067.071,000-0000-0055,OTHERS,33.29585266113281,7.144625186920166,HMC,-21.31423568725586
1067.071,000-0000-0043,OTHERS,-5.762988567352295,-36.329742431640625,HMC,-9.42902946472168
1067.071,000-0000-0052,OTHERS,-22.30067253112793,-10.98969841003418,HMC,48.01469802856445
1067.071,000-0000-0086,OTHERS,-15.624761581420898,17.50130844116211,HMC,-4.934645652770996
1067.071,000-0000-0108,OTHERS,-7.016754150390625,9.551190376281738,HMC,-0.0
1067.071,000-0000-0006,OTHERS,-6.8863348960876465,-16.103010177612305,HMC,-1.3792238235473633
1067.071,000-0000-0098,OTHERS,-7.819284439086914,24.40787124633789,HMC,5.147619724273682
1067.071,000-0000-0024,OTHERS,-35.022377014160156,-11.005058288574219,HMC,2.8387911319732666
1067.071,000-0000-0022,OTHERS,26.004438400268555,-3.244685173034668,HMC,-0.0
1067.071,000-0000-0016,OTHERS,30.643394470214844,-3.226351261138916,HMC,-2.7073633670806885
1067.071,000-0000-0008,OTHERS,11.877274513244629,-33.619049072265625,HMC,-1.9185951948165894
1067.071,000-0000-0034,OTHERS,-17.982467651367188,4.106134414672852,HMC,-0.0
1067.071,000-0000-0142,OTHERS,15.624706268310547,-32.539520263671875,HMC,2.1775922775268555
1067.071,000-0000-0021,OTHERS,-30.884675979614258,-18.77802276611328,HMC,1.448112964630127
1067.071,000-0000-0050,OTHERS,32.80713653564453,-3.3786685466766357,HMC,-0.0
1067.071,000-0000-0009,OTHERS,-3.3209710121154785,-48.208980560302734,HMC,8.618866920471191
1067.071,000-0000-0012,OTHERS,-34.112205505371094,-12.954862594604492,HMC,-0.0
1067.071,000-0000-0103,OTHERS,34.53898620605469,13.017582893371582,HMC,-0.0
1067.071,000-0000-0081,OTHERS,-10.840923309326172,12.397932052612305,HMC,-1.071886658668518
1067.071,000-0000-0063,OTHERS,32.936256408691406,13.135774612426758,HMC,-0.0
1067.071,000-0000-0067,OTHERS,31.006288528442383,-22.09757423400879,HMC,39.23674392700195
1067.071,000-0000-0074,OTHERS,-12.308602333068848,-16.95563507080078,HMC,34.49274826049805
1067.071,000-0000-0131,OTHERS,37.29156494140625,-3.0516483783721924,HMC,5.113258361816406
1067.071,000-0000-0051,OTHERS,32.473731994628906,10.278912544250488,HMC,-0.8866390585899353
1067.071,000-0000-0059,OTHERS,34.71766662597656,9.078634262084961,HMC,-0.0
1067.071,000-0000-0005,OTHERS,-2.799624443054199,-37.607452392578125,HMC,26.258451461791992
1067.071,000-0000-0291,OTHERS,26.314720153808594,-28.785165786743164,HMC,-0.0
1067.071,000-0000-0376,OTHERS,32.9437141418457,-19.3945369720459,HMC,-0.0
1067.171,000-0000-0000,AV,329150.47447267274,4152257.899448395,HMC,293.70001220703125
1067.171,000-0000-0097,OTHERS,-0.15000000596046448,9.149999618530273,HMC,-0.009999999776482582
1067.171,000-0000-0038,OTHERS,-3.200000047683716,12.399999618530273,HMC,0.0
1067.171,000-0000-0127,OTHERS,-0.20000000298023224,-13.800000190734863,HMC,-0.25
1067.171,000-0000-0056,OTHERS,-3.9304561614990234,24.200271606445312,HMC,0.8394652009010315
1067.171,000-0000-0045,OTHERS,3.1144866943359375,-2.3761987686157227,HMC,-2.598630666732788
1067.171,000-0000-0141,OTHERS,3.6500000953674316,-10.350000381469727,HMC,-0.009999999776482582
1067.171,000-0000-0042,OTHERS,-7.667313098907471,35.74500274658203,HMC,8.843358993530273
1067.171,000-0000-0054,OTHERS,-3.0955333709716797,-4.659518718719482,HMC,-1.860615611076355
1067.171,000-0000-0132,OTHERS,3.9000000953674316,-39.849998474121094,HMC,4.989999771118164
1067.171,000-0000-0138,OTHERS,-4.150000095367432,-32.150001525878906,HMC,-2.6600000858306885
1067.171,000-0000-0144,OTHERS,3.5617809295654297,-32.594810485839844,HMC,-1.28571355342865
1067.171,000-0000-0030,OTHERS,32.516971588134766,-26.826210021972656,HMC,28.854032516479492
1067.171,000-0000-0035,OTHERS,-3.8499999046325684,-14.5,HMC,-3.859999895095825
1067.171,000-0000-0043,OTHERS,-5.813854217529297,-36.63278579711914,HMC,-11.540468215942383
1067.171,000-0000-0108,OTHERS,-6.400000095367432,11.75,HMC,-0.1899999976158142
1067.171,000-0000-0134,OTHERS,3.216524600982666,4.078304290771484,HMC,-0.9581859707832336
1067.171,000-0000-0006,OTHERS,-6.878293514251709,-16.229354858398438,HMC,-2.365286350250244
1067.171,000-0000-0024,OTHERS,-35.3067741394043,-11.317770004272461,HMC,17.509510040283203
1067.171,000-0000-0022,OTHERS,26.113758087158203,-3.9537014961242676,HMC,-0.0
1067.171,000-0000-0016,OTHERS,30.60921859741211,-3.573521614074707,HMC,-0.0
1067.171,000-0000-0008,OTHERS,11.38228988647461,-34.27819061279297,HMC,10.305998802185059
1067.171,000-0000-0034,OTHERS,-17.962909698486328,2.1977853775024414,HMC,-0.0
1067.171,000-0000-0021,OTHERS,-29.9498233795166,-20.36608123779297,HMC,-18.804765701293945
1067.171,000-0000-0050,OTHERS,32.85700225830078,-3.830967903137207,HMC,-0.0
1067.171,000-0000-0009,OTHERS,-3.2609665393829346,-47.75238800048828,HMC,-0.0
1067.171,000-0000-0012,OTHERS,-33.98004913330078,-13.345970153808594,HMC,-0.0
1067.171,000-0000-0067,OTHERS,31.875980377197266,-21.529098510742188,HMC,-0.0
1067.171,000-0000-0074,OTHERS,-11.899999618530273,-16.049999237060547,HMC,-12.760000228881836
1067.171,000-0000-0131,OTHERS,37.405216217041016,-1.617548942565918,HMC,2.695821762084961
1067.171,000-0000-0005,OTHERS,-2.575925827026367,-37.650665283203125,HMC,-0.0
1067.171,000-0000-0015,OTHERS,-1.8329646587371826,48.08623123168945,HMC,-0.0
1067.281,000-0000-0000,AV,329150.70518186525,4152257.377235573,HMC,295.04998779296875
1067.281,000-0000-0097,OTHERS,-0.2247995138168335,8.807968139648438,HMC,-0.0
1067.281,000-0000-0038,OTHERS,-3.6310181617736816,12.125717163085938,HMC,3.468827962875366
1067.281,000-0000-0127,OTHERS,-0.18725678324699402,-13.908489227294922,HMC,-0.0
1067.281,000-0000-0056,OTHERS,-3.722903251647949,24.557960510253906,HMC,-15.46293830871582
